,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
74,Breaking. My source close to the situation says Paul George would listen to an offer from Warriors if they had the‚Ä¶ https://t.co/yEezE7wxJq,FALSE,0,NA,2/2/18 21:17,TRUE,NA,9.59536E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",JoggerRichard,1,FALSE,FALSE,NA,NA
75,"RT @thebigmoves: #NBA STEAM MOVES :
802) UNDER IND-CHA (1st Half &amp; Game)
818) OVER GSW-SAC (1st Half &amp; Game)
816) OVER NO-OKC
Betting Syndi‚Ä¶",FALSE,0,NA,2/2/18 21:17,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thebigmoves,1,TRUE,FALSE,NA,NA
76,Lowe's 10 things: Steph-KD pick-and-rolls are here to destroy us all https://t.co/eBtxvB6Gz8 via @espn #basketball #nba,FALSE,0,NA,2/2/18 21:17,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jmcclure59,0,FALSE,FALSE,NA,NA
77,RT @don_buster: We are going for 8 Straight Winners in the NBA tonight. Don't Miss our next NBA Winner #NBA #NBApicks Check it out. ONLY @W‚Ä¶,FALSE,0,NA,2/2/18 21:17,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WagerTalk,2,TRUE,FALSE,NA,NA
78,"RT @WinwinP34: Ì†ºÌøÄ Ì†ΩÌ≤• Id√©e d√©co Originale ! Ì†ΩÌ¥• #NBA 
Une seule adresse Ì†ΩÌ±âÌ†ºÌøº https://t.co/kVgvB7t94h

Unique, faite √† la main, num√©rot√©e et sign√©e‚Ä¶",FALSE,0,NA,2/2/18 21:17,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WinwinP34,2,TRUE,FALSE,NA,NA
79,"#TopValuePlays
SG: Jeremy Lamb #Hornets #BuzzCity
CPP:$174.23
Avg FPS: 24.68
We Have Exactly What You Need To Win a‚Ä¶ https://t.co/GVjfk93hZn",FALSE,0,NA,2/2/18 21:16,TRUE,NA,9.59536E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",jamesabaileyjr,0,FALSE,FALSE,NA,NA
80,"Show recap: Feb 2. 2018. More of #TheJump on Monday! Have a great weekend, #NBA fans! https://t.co/ESKU3fn6mT",FALSE,0,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NBATheJumpFP,0,FALSE,FALSE,NA,NA
81,#NBA Ì†ºÌøÄ Warriors replace Red Panda's stolen unicycle https://t.co/9EIv4cHSVM   ‚Üí via https://t.co/0I4IIflkwI  ‚àö https://t.co/oRdBxK2Mss,FALSE,0,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",SportsbookBTC,0,FALSE,FALSE,NA,NA
82,"LIVE @ 5 PM EST , THE #NBA #DFS SHOOTAROUND w/ @JeffKCollins &amp; @draftcheat!!! #EliteMafia https://t.co/UWOILy2oTA https://t.co/pbv0oqZEKH",FALSE,0,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GuruEliteDFS,0,FALSE,FALSE,NA,NA
83,"RT @BasketDVines: Solo un genio como Magic era capaz de hacer cosas como estas despues de estar 5 a√±os retirado!! Ì†ΩÌ±åÌ†ΩÌ¥ùÌ†ΩÌ≤Ø
#NBA https://t.co/Gg1‚Ä¶",FALSE,0,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aleortiz070801,8,TRUE,FALSE,NA,NA
84,Shannon Sharpe Calls Lou Williams A Dry Snitch For Exposing #NBA Players Juggling Women https://t.co/JY4kXrhKOe,FALSE,2,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",HipHopWired,1,FALSE,FALSE,NA,NA
85,"https://t.co/Hkn1kCZDdr Todo en un solo lugar. Prepara tus favoritos para esta noche de NBA?Ì†ºÌøÄ
---
#apuestas #banca‚Ä¶ https://t.co/rgUfPdXRFB",FALSE,0,NA,2/2/18 21:16,TRUE,NA,9.59536E+17,NA,"<a href=""https://www.socialgest.net"" rel=""nofollow"">SocialGest</a>",superbetsonline,0,FALSE,FALSE,NA,NA
86,#parleygratis aceptamos PAYPAL.  all√≠ les dejo la #directa #nba  de hoy . escribe  DOLAR a la 1390 Y recibe 4 picks‚Ä¶ https://t.co/WEnjPRP3ed,FALSE,0,NA,2/2/18 21:16,TRUE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pick_spor78,0,FALSE,FALSE,NA,NA
87,#NBA @CharlesOakley34 https://t.co/qbpFoE3fDU,FALSE,0,NA,2/2/18 21:16,FALSE,NA,9.59536E+17,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",heykim,0,FALSE,FALSE,NA,NA
88,As√≠ lo recibieron: Griffin la rompi√≥ en su debut con los Pistons y termin√≥ ba√±ado con agua fr√≠a; VIDEO:‚Ä¶ https://t.co/kRYvA894Um,FALSE,0,NA,2/2/18 21:16,TRUE,NA,9.59536E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",basquetplus,0,FALSE,FALSE,NA,NA
89,"A full proof, bullet proof plan to fix the Slam Dunk contest during #NBAAllStar weekend. #NBA. Featuring‚Ä¶ https://t.co/p9GHtFXxzu",FALSE,1,NA,2/2/18 21:15,TRUE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WingspanSports,1,FALSE,FALSE,NA,NA
90,"RT @ASidobre: King James est amateur de bon son Ì†ΩÌ∏éÌ†ΩÌ±åÌ†ºÌæ∂Ì†ΩÌ¥•
Migos ¬´¬†Too Playa¬†¬ª
#NBA
#NBAExtraNation https://t.co/6jzihCxyx9",FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nbaextra_nation,2,TRUE,FALSE,NA,NA
91,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about how Blake Griffi‚Ä¶",FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RotoRadarCEO,4,TRUE,FALSE,NA,NA
92,"RT @OnTheRotoRadar: COUNTDOWN: 90 minutes!

Are you looking to get an edge on the competition in tonight's #NBA #DFS slate?

Start here wit‚Ä¶",FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rotoradarfb,5,TRUE,FALSE,NA,NA
93,RT @TheSportsDegens: Looking for help with your #NBADFS #DraftKings lineups? Check out the Quick Bricks #NBA #DFS Core-4 by @smitchell17 to‚Ä¶,FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Positive_Vig,3,TRUE,FALSE,NA,NA
94,Beau Estes delivers Friday's #NBA TV updates. https://t.co/LRnoN5Iwnc #NBAVideo,FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://www.berzerk.org/newsbot?s=NBANewsBot"" rel=""nofollow"">NBANewsBot</a>",NBANewsBot,0,FALSE,FALSE,NA,NA
95,Kris Dunn out at least two more games - Kris Dunn | CHI https://t.co/GNQ9lM8GfA #NBA,FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",DFS_RANTS,0,FALSE,FALSE,NA,NA
96,"#nba #injury Kris Dunn is now Out! Comment: Dunn (concussion) will not join the Bulls on their current West Coast road trip, K.C. Johnson",FALSE,0,NA,2/2/18 21:15,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/nbawojbot"" rel=""nofollow"">NBAWOJApp</a>",nbawojbot,0,FALSE,FALSE,NA,NA
97,"Free Tip: NBA 2nd Half Lines - take the UNDER 2H total, when 1st half total was 10 pts under total, AND 1H total =1‚Ä¶ https://t.co/Pc1y7ZKsM4",FALSE,0,NA,2/2/18 21:14,TRUE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",InsiderLocksVIP,0,FALSE,FALSE,NA,NA
98,"RT @hawksbet: **** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†‚Ä¶",FALSE,0,NA,2/2/18 21:14,FALSE,NA,9.59536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DegenJimmy,160,TRUE,FALSE,NA,NA
99,"RT @NBAItalia: Ì†ºÌøÄ Ì†ΩÌ≥ã Il programma delle partite della notte #NBA!

Alle 2:00, in diretta su @SkySport, #HEATCulture @ #HereTheyCome! https://‚Ä¶",FALSE,0,NA,2/2/18 21:14,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ma29Ma7,2,TRUE,FALSE,NA,NA
100,#Bulls - Kris Dunn will not join Bulls on road trip https://t.co/jvhDHky8uU #NBA,FALSE,0,NA,2/2/18 21:14,FALSE,NA,9.59535E+17,NA,"<a href=""http://www.fantasyalarm.com/"" rel=""nofollow"">Rotoinfo.com NBA</a>",NBAFantasyAlarm,0,FALSE,FALSE,NA,NA
101,LeBron laughs at the story of him considering joining #GoldenStateWarriors @ESPN. The story circulated this week af‚Ä¶ https://t.co/V7TcOpt4RE,FALSE,2,NA,2/2/18 21:13,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",faithcastle21,0,FALSE,FALSE,NA,NA
102,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about how Blake Griffi‚Ä¶",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miamibob77,4,TRUE,FALSE,NA,NA
103,"‚úØÏã†Í∑ú 1ÎßåÏù¥ÏÉÅ ÍΩÅÎ®∏ÎãàÏ†ïÎ≥¥‚úØÍ∞ÄÏ°±Î∞©2Îßå,Ïã§ÏãúÍ∞ÑÏó∞Ïäπ,Ïó∞Ìå®Ïù¥Î≤§Ìä∏Ìï∏Îîî,Ïä§ÌéòÏÖú Í∏∞Ï§ÄÏ†ê1.90,ÎåÄÌòï..Í∞ÄÏ°±Î∞© Ïö¥ÏòÅÏ§ë,Îß§Ï£ºÏõîÏöîÏùº ÏÇ¨Îã§Î¶¨Î∞∞Îãπ 1.97‚úîÏπ¥ÌÜ°:zo111 #nba #Î°ØÎç∞ÏãúÎÑ§Îßà #ÌïòÎ©îÏä§Î°úÎìúÎ¶¨Í≤åÏä§ #Ïù¥Î™ÖÎ∞ï #ÎπºÎπºÎ°ú #Î©îÏù¥ÌîåÏä§ÌÜ†Î¶¨ #Ïù¥Ïù∏ #ÍΩÅÎ®∏Îãà",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",nbn312293039,0,FALSE,FALSE,NA,NA
104,"The East is getting loaded. BG32 to Detroit, Monroe to the Boston, and there may be more moves on the way?!! #NBA",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CGSMARTZ,0,FALSE,FALSE,NA,NA
105,"NBA'de bu gece Toronto Raptors , formda Portland Trail Blazers'ƒ± konuk ediyor. Ma√ß tahminimizhttps://www.sporscore.‚Ä¶ https://t.co/FfTe1OUASM",FALSE,0,NA,2/2/18 21:13,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sporscore,0,FALSE,FALSE,NA,NA
106,"RT @pickoffsports_: PG: #StephCurry

SG: #KlayThompson

SF: #LeBronJames

PF: #KevinDurant

C: #DraymondGreen

Here's what #NBA fans think‚Ä¶",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDM5335,1,TRUE,FALSE,NA,NA
107,"Wow, I always knocked John Wall for throwing his teammates under the bus and being a bad teammate. Then just read w‚Ä¶ https://t.co/1xWAkIY1u2",FALSE,0,NA,2/2/18 21:13,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JameyMessina,0,FALSE,FALSE,NA,NA
108,The latest The nba Daily! https://t.co/eINygQI7xg #ai #nba,FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",AD_Ransom,0,FALSE,FALSE,NA,NA
109,"‚úØÏã†Í∑ú 1ÎßåÏù¥ÏÉÅ ÍΩÅÎ®∏ÎãàÏ†ïÎ≥¥‚úØÍ∞ÄÏ°±Î∞©2Îßå,Ïã§ÏãúÍ∞ÑÏó∞Ïäπ,Ïó∞Ìå®Ïù¥Î≤§Ìä∏..Ìï∏Îîî,Ïä§ÌéòÏÖú Í∏∞Ï§ÄÏ†ê1.90,Îß§Ï£ºÏõîÏöîÏùº ÏÇ¨Îã§Î¶¨Î∞∞Îãπ1.97‚úîÏπ¥ÌÜ°:zo111 #Ïó¨ÍµêÏÇ¨ #Ïã†Í≥ºÌï®Íªò #ÏµúÏ†ïÏõê #ÎèÑÏãúÏñ¥Î∂Ä #ÎØ∏Ïì∞ÏôÄÏù¥ÌîÑ #ÌïúÍµ≠ÏΩúÎ°¨ÎπÑÏïÑ #nba #Ïû•Î≥ëÏôÑ #Ïç∞Ï†Ñ #ÏûÑÏßÄ #ÍΩÅÎ®∏Îãà",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",bvt978164930,0,FALSE,FALSE,NA,NA
110,"RT @DavidDunn21: Unbelievable
(About a year ago)
https://t.co/5puIsxDk3H
#FearTheDeer #nba",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidDunn21,2,TRUE,FALSE,NA,NA
111,RT @NBAJPN: „Éö„É™„Ç´„É≥„Ç∫„Åå„Éñ„É´„Ç∫„Åã„Çâ„Éã„Ç≥„É©„Éª„Éü„É≠„ÉÜ„Ç£„ÉÉ„ÉÅ„ÇíÁç≤Âæó #NBA #NBAjp https://t.co/3rlyUyK64C,FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ruka3083,50,TRUE,FALSE,NA,NA
112,"RT @DavidDunn21: Everyone Hates Milwaukee 
(from 7 months ago)
https://t.co/vI9SsMm0CI
#FearTheDeer #nba",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidDunn21,1,TRUE,FALSE,NA,NA
113,"RT @superboss3232: #LUREFridays #NBA #AllStar #Weekend #LosAngeles #2018 with #DaManDaMythDaLegendJoseph, @AndreDrummond , @playboicarti, @‚Ä¶",FALSE,0,NA,2/2/18 21:13,FALSE,NA,9.59535E+17,NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Laurus-App</a>",LaurusT001,1,TRUE,FALSE,NA,NA
114,"Ïπ¥ÌÜ°:zo112 ‚úØÏã†Í∑ú 1ÎßåÏù¥ÏÉÅ ÍΩÅÎ®∏ÎãàÏ†ïÎ≥¥‚ñ∂Ìï∏Îîî,Ïä§ÌéòÏÖú Í∏∞Ï§ÄÏ†ê1.90‚ñ∂Îß§ÏùºÍ∞ÄÏ°±Î∞©2ÎßåÏõê Ïù¥Î≤§Ìä∏ Ï∞∏Ïó¨‚ñ∂NBA,NHL Ï†ÑÍ≤ΩÍ∏∞ ÏøºÌÑ∞,ÌîºÎ¶¨Ïñ¥Îìú Ïã§ÏãúÍ∞Ñ Ï†úÍ≥µ

 #NHL #NBA #UFC #Ï±îÌîºÏñ∏Ïä§Î¶¨Í∑∏ #UEFA #Ïú†Î°úÌåå #ÏóêÏù¥ÎØ∏ #Ìô©Ïû¨Í∑†  #ÍΩÅÎ®∏Îãà",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",jhg78596940,0,FALSE,FALSE,NA,NA
115,RT @OrlandoMagic: Ì†ºÌºü He's back! @Double0AG is officially IN for the 2018 #VerizonDunk Contest at #NBAAllStar in L.A. Ì†ºÌºü  #NBA #PureMagic http‚Ä¶,FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bleinenbach407,151,TRUE,FALSE,NA,NA
116,RT @chichongo: Ì†ºÌøÄ #SanAntonio cay√≥ ante los #Rockets por 102-91 https://t.co/s5ABtq9K49 nota para @OkResumenSports #nba #GoSpursGo  #JamesHa‚Ä¶,FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",morouan,1,TRUE,FALSE,NA,NA
117,"Dernier pari du jour un pari NBA , la victoire des Pacers aux Hornets c√¥t√© a 2,40! #TeamParieur #NBA https://t.co/q6xEEWxG6n",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pronossport3,0,FALSE,FALSE,NA,NA
118,"RT @OnTheRotoRadar: The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about how Blake Griffi‚Ä¶",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheRotoRadar,4,TRUE,FALSE,NA,NA
119,"RT @SpectrumSN: They #LetLarryDunk‚ÄºÔ∏è

@Larrydn22 will officially be in the 2018 #NBA Slam Dunk Contest. Ì†ΩÌπåÌ†ΩÌ∏Ü https://t.co/Pd8BGfqkFG",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jayyeff48,38,TRUE,FALSE,NA,NA
120,RT @news4bets: 20 RT et j‚Äôenvoi le Prono 2 ‚û°Ô∏è‚ôªÔ∏è #NBA,FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bruno_r45,1,TRUE,FALSE,NA,NA
121,@espn Let's see that fat ass get out there and try doing a nano-byte of what @russwest44 does. I can't stand people‚Ä¶ https://t.co/Kwirb6mPby,FALSE,0,espn,2/2/18 21:12,TRUE,9.59308E+17,9.59535E+17,2557521,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoxySportsGal,0,FALSE,FALSE,NA,NA
122,"RT @BF6NEPats: Danny Ainge Strikes Again

Greg Monroe for only $5M is without a doubt a steal in my humble opinion.....

#NBA
#CELTICS
#Gre‚Ä¶",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitterstand.umiacs.umd.edu/News"" rel=""nofollow"">subcitylevelnews</a>",bostonnews002,4,TRUE,FALSE,NA,NA
123,"#LUREFridays #NBA #AllStar #Weekend #LosAngeles #2018 with #DaManDaMythDaLegendJoseph, @AndreDrummond ,‚Ä¶ https://t.co/SLdSy16EMv",FALSE,1,NA,2/2/18 21:12,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",superboss3232,1,FALSE,FALSE,NA,NA
124,"RT @hawksbet: **** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†‚Ä¶",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SteveFromErie,160,TRUE,FALSE,NA,NA
125,"RT @hawksbet: **** FREE PICKS ****

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†¬†‚Ä¶",FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",CurroCapping,160,TRUE,FALSE,NA,NA
126,LeBron James calls rumor of interest in joining Golden State Warriors 'nonsense' https://t.co/R3c4R3fCC0 #NBA #NOSN,FALSE,0,NA,2/2/18 21:12,FALSE,NA,9.59535E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NOSNNBA,0,FALSE,FALSE,NA,NA
127,@RealBillRussell Awesome! #BillRussellBdayGiveAway #NBA #NBAAllStar #Celtics #TwitterSports,FALSE,0,RealBillRussell,2/2/18 21:11,FALSE,9.59439E+17,9.59535E+17,9.1236E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gottobe2,0,FALSE,FALSE,NA,NA
128,"RT @DiarioOle: #NBA R√©cord hist√≥rico de James Harden: 60 puntos, 11 asistencias y 10 rebotes ‚û° https://t.co/a0FSaY8wUP https://t.co/bOQgGMF‚Ä¶",FALSE,0,NA,2/2/18 21:11,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Luisnge45467577,13,TRUE,FALSE,NA,NA
129,"I have posted 1 Pick for tonight. Make sure you follow me on Telegram Ì†ΩÌ±âÌ†ºÌøº https://t.co/9hm1Ti1x2A

#Tipster‚Ä¶ https://t.co/bt5UxSq0Ql",FALSE,0,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NCAAManiacs,0,FALSE,FALSE,NA,NA
130,"RT @ApuestasKronne: Resultado Ì†ºÌøÄ #NBA
#DetroitPistons demostr√≥ su casta de ganador ante #Memphis  #ApuestasKronne #Pronosticos 

Ap√∫ntate a‚Ä¶",FALSE,0,NA,2/2/18 21:11,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EscarlinPena,1,TRUE,FALSE,NA,NA
131,"Friday‚Äôs card

Pacers/Hornets u209.5 (1 unit)
Sixers -4 (1 unit)
Warriors/King‚Äôs u223.5 (1 unit)
Utah Utes +1 (1 un‚Ä¶ https://t.co/AAlOvoYTlg",FALSE,0,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TalkSportsNY,0,FALSE,FALSE,NA,NA
132,#NYKnicks make it official. #JoakimNoah won‚Äôt be back with the team until further notice. You what else is ‚Äúofficia‚Ä¶ https://t.co/1dQdTwDEk8,FALSE,0,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bocc1_,0,FALSE,FALSE,NA,NA
133,"Natural Instinct Gut Plays (Jrue Holiday, Al Horford, Rubio, Adams, Carroll) #NBA #DFS",FALSE,0,NA,2/2/18 21:11,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Natural_Lap21,0,FALSE,FALSE,NA,NA
134,"The #OTRR #NBA #DFS podcast goes live at 5 P.M. EST

In yesterday‚Äôs podcast @RotoradarCEO talked about how Blake Gr‚Ä¶ https://t.co/pRiZWyH9Qe",FALSE,4,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OnTheRotoRadar,4,FALSE,FALSE,NA,NA
135,"With the exception of the game where he played 26 minutes against the Hawks, Ricky Rubio has been between 29.2 and‚Ä¶ https://t.co/MAynzD4xEl",FALSE,3,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",RotoGrinders,0,FALSE,FALSE,NA,NA
136,"RT @bballbreakdown: I released a video on how #NBA stars rest on defense, starring the culprit on this game winner https://t.co/DatqSGf9mh‚Ä¶",FALSE,0,NA,2/2/18 21:11,FALSE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GTC62,78,TRUE,FALSE,NA,NA
137,"#dfs #nba #fanduel 

Who will be cooking up and filling their bowls up with the Hotgrits Ì†ΩÌ¥•Ì†ºÌΩö tonight. 

Ì†ΩÌ¥•Ì†ºÌΩöTOP STUD O‚Ä¶ https://t.co/AeSjBFrblm",FALSE,0,NA,2/2/18 21:11,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FantasyGrits,0,FALSE,FALSE,NA,NA
138,"Resultado Ì†ºÌøÄ #NBA
#DetroitPistons demostr√≥ su casta de ganador ante #Memphis  #ApuestasKronne #Pronosticos 

Ap√∫ntat‚Ä¶ https://t.co/z0faUSnw0y",FALSE,0,NA,2/2/18 21:10,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ApuestasKronne,1,FALSE,FALSE,NA,NA
139,Now accepting orders for tonight‚Äôs NBA lines. DM for package information. ($1263.50 made by subs this weeks) $10 a‚Ä¶ https://t.co/zCVpopUdOz,FALSE,0,NA,2/2/18 21:10,TRUE,NA,9.59535E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IsaacSmithDFS,1,FALSE,FALSE,NA,NA
